Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,BE,NULL,21535,31455
Hanford 4,96,BE,NULL,0,0
Hanford 3,97,BE,NULL,0,0
Hanford 2,98,BE,NULL,0,0
Hanford 1,99,BE,NULL,0,0
450,450,BE,NULL,160,163
455,455,BE,NULL,146,123
460,460,BE,NULL,139,143
465,465,BE,NULL,154,160
470,470,BE,NULL,116,108
Carley(*),1020,BE,NULL,0,0
Onion(*),1021,BE,NULL,0,0
Crow Butte,1022,BE,NULL,8,24
Horse Heaven,1023,BE,NULL,20,22
Columbia(*),1060,BE,NULL,0,0
Black Rock(*),1061,BE,NULL,0,0
Expansion(*),1090,BE,NULL,0,0
Salmon,1091,BE,NULL,22,50
Paterson,1240,BE,NULL,5,16
Roe(*),1241,BE,NULL,0,0
Rattlesnake,1290,BE,NULL,34,39
Ida,1291,BE,NULL,0,0
Ridge,1292,BE,NULL,0,0
Reese,1360,BE,NULL,11,28
Pearson(*),1362,BE,NULL,0,0
Sacagawea(*),1363,BE,NULL,0,0
Wheat,1364,BE,NULL,0,0
Tumble Weed,1365,BE,NULL,15,48
Cook,1400,BE,NULL,7,9
Dot,1402,BE,NULL,51,96
McBee(*),1403,BE,NULL,0,0
Weidle,1404,BE,NULL,14,38
Reata,1406,BE,NULL,122,144
Elk,1407,BE,NULL,0,0
Griffin(*),1408,BE,NULL,0,0
Goose Ridge,1409,BE,NULL,19,62
Cone,1412,BE,NULL,61,127
Vineyard(*),1413,BE,NULL,0,0
Sunny,1414,BE,NULL,27,48
Badger,1420,BE,NULL,61,193
Chandler,1422,BE,NULL,17,35
W1 - P645,1645,BE,NULL,42,26
W1 - P646,1646,BE,NULL,46,64
W1 - P650,1650,BE,NULL,125,242
W1 - P651,1651,BE,NULL,44,33
W1 - P655,1655,BE,NULL,71,118
W1 - P656,1656,BE,NULL,83,73
W1 - P657,1657,BE,NULL,107,135
W1 - P660,1660,BE,NULL,141,152
W1-P663,1663,BE,NULL,115,154
W1 - P664,1664,BE,NULL,204,306
W1 - P665,1665,BE,NULL,167,223
W1 - P667,1667,BE,NULL,83,57
W1 - P668,1668,BE,NULL,197,281
W1 - P669,1669,BE,NULL,81,111
W1 - P670,1670,BE,NULL,125,147
W1 - P674,1674,BE,NULL,81,150
W1 - P675,1675,BE,NULL,58,81
W1 - P676,1676,BE,NULL,157,247
W1 - P680,1680,BE,NULL,153,238
W1 - P681,1681,BE,NULL,127,168
W1 - P682,1682,BE,NULL,183,282
W1 - P683,1683,BE,NULL,135,166
W1 - P685,1685,BE,NULL,147,248
W1 - P686,1686,BE,NULL,129,216
W1 - P690,1690,BE,NULL,173,220
W1 - P691,1691,BE,NULL,24,27
Buena Vista,2401,BE,NULL,190,274
Prosser North,2403,BE,NULL,128,167
South,2404,BE,NULL,80,159
Riverside,2405,BE,NULL,132,196
Walnut Grove,2406,BE,NULL,103,109
Susie,2407,BE,NULL,8,28
Apricot,2408,BE,NULL,31,41
Bobbie,2409,BE,NULL,0,0
W2 - P560,2560,BE,NULL,84,102
W2 - P565,2565,BE,NULL,62,63
W2 - P570,2570,BE,NULL,111,142
W2-P574,2574,BE,NULL,62,100
W2 - P575,2575,BE,NULL,67,70
W2 - P580,2580,BE,NULL,84,105
W2 - P585,2585,BE,NULL,70,91
W2 - P590,2590,BE,NULL,102,107
W2 - P595,2595,BE,NULL,97,145
W2 - P600,2600,BE,NULL,68,90
W2 - P601,2601,BE,NULL,67,86
W2 - P605,2605,BE,NULL,94,131
W2 - P610,2610,BE,NULL,92,114
W2 - P615,2615,BE,NULL,45,46
W2 - P620,2620,BE,NULL,68,138
W2 - P625,2625,BE,NULL,170,141
W2 - P626,2626,BE,NULL,76,93
W2 - P630,2630,BE,NULL,147,131
W2 - P633,2633,BE,NULL,118,206
W2 - P634,2634,BE,NULL,139,256
W2 - P635,2635,BE,NULL,155,194
W2 - P636,2636,BE,NULL,125,186
W2 - P637,2637,BE,NULL,127,235
W2 - P638,2638,BE,NULL,146,203
W2 - P639,2639,BE,NULL,79,119
W2 - P640,2640,BE,NULL,112,182
W2 - P641,2641,BE,NULL,73,126
Benton North,3001,BE,NULL,185,199
Benton South,3002,BE,NULL,125,152
Benton East,3003,BE,NULL,0,0
Legion,3101,BE,NULL,113,196
Kiona,3102,BE,NULL,147,335
