Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,BE,NULL,27064,22689
Hanford 4,96,BE,NULL,0,0
Hanford 3,97,BE,NULL,0,0
Hanford 2,98,BE,NULL,0,0
Hanford 1,99,BE,NULL,0,0
450,450,BE,NULL,174,136
455,455,BE,NULL,138,120
460,460,BE,NULL,139,115
465,465,BE,NULL,136,160
470,470,BE,NULL,124,94
Carley(*),1020,BE,NULL,0,0
Onion(*),1021,BE,NULL,0,0
Crow Butte,1022,BE,NULL,16,15
Horse Heaven,1023,BE,NULL,17,15
Columbia(*),1060,BE,NULL,0,0
Black Rock(*),1061,BE,NULL,0,0
Expansion(*),1090,BE,NULL,0,0
Salmon,1091,BE,NULL,50,22
Paterson,1240,BE,NULL,17,2
Roe,1241,BE,NULL,12,5
Rattlesnake,1290,BE,NULL,36,36
Ida,1291,BE,NULL,0,0
Ridge,1292,BE,NULL,0,0
Reese,1360,BE,NULL,22,18
Pearson(*),1362,BE,NULL,0,0
Sacagawea(*),1363,BE,NULL,0,0
Wheat,1364,BE,NULL,0,0
Tumble Weed,1365,BE,NULL,32,27
Cook,1400,BE,NULL,10,6
Dot,1402,BE,NULL,103,42
McBee(*),1403,BE,NULL,0,0
Weidle,1404,BE,NULL,27,19
Reata,1406,BE,NULL,137,114
Elk,1407,BE,NULL,0,0
Griffin,1408,BE,NULL,7,2
Goose Ridge,1409,BE,NULL,32,45
Cone,1412,BE,NULL,93,85
Vineyard(*),1413,BE,NULL,0,0
Sunny,1414,BE,NULL,35,36
Badger,1420,BE,NULL,125,106
Chandler,1422,BE,NULL,29,20
W1 - P645,1645,BE,NULL,37,29
W1 - P646,1646,BE,NULL,61,40
W1 - P650,1650,BE,NULL,204,131
W1 - P651,1651,BE,NULL,37,30
W1 - P655,1655,BE,NULL,113,70
W1 - P656,1656,BE,NULL,95,59
W1 - P657,1657,BE,NULL,122,109
W1 - P660,1660,BE,NULL,160,114
W1-P663,1663,BE,NULL,128,129
W1 - P664,1664,BE,NULL,247,230
W1 - P665,1665,BE,NULL,161,200
W1 - P667,1667,BE,NULL,80,60
W1 - P668,1668,BE,NULL,262,199
W1 - P669,1669,BE,NULL,97,84
W1 - P670,1670,BE,NULL,130,130
W1 - P674,1674,BE,NULL,127,88
W1 - P675,1675,BE,NULL,74,63
W1 - P676,1676,BE,NULL,224,159
W1 - P680,1680,BE,NULL,189,166
W1 - P681,1681,BE,NULL,135,130
W1 - P682,1682,BE,NULL,231,200
W1 - P683,1683,BE,NULL,145,135
W1 - P685,1685,BE,NULL,162,189
W1 - P686,1686,BE,NULL,150,168
W1 - P690,1690,BE,NULL,179,182
W1 - P691,1691,BE,NULL,31,16
Buena Vista,2401,BE,NULL,265,181
Prosser North,2403,BE,NULL,164,126
South,2404,BE,NULL,145,85
Riverside,2405,BE,NULL,185,119
Walnut Grove,2406,BE,NULL,110,90
Susie,2407,BE,NULL,24,13
Apricot,2408,BE,NULL,44,24
Bobbie,2409,BE,NULL,0,0
W2 - P560,2560,BE,NULL,93,83
W2 - P565,2565,BE,NULL,79,42
W2 - P570,2570,BE,NULL,132,100
W2-P574,2574,BE,NULL,91,63
W2 - P575,2575,BE,NULL,71,56
W2 - P580,2580,BE,NULL,104,77
W2 - P585,2585,BE,NULL,92,58
W2 - P590,2590,BE,NULL,120,71
W2 - P595,2595,BE,NULL,145,83
W2 - P600,2600,BE,NULL,91,60
W2 - P601,2601,BE,NULL,95,52
W2 - P605,2605,BE,NULL,121,92
W2 - P610,2610,BE,NULL,106,83
W2 - P615,2615,BE,NULL,55,32
W2 - P620,2620,BE,NULL,125,70
W2 - P625,2625,BE,NULL,190,108
W2 - P626,2626,BE,NULL,99,63
W2 - P630,2630,BE,NULL,149,112
W2 - P633,2633,BE,NULL,146,162
W2 - P634,2634,BE,NULL,205,164
W2 - P635,2635,BE,NULL,192,136
W2 - P636,2636,BE,NULL,142,161
W2 - P637,2637,BE,NULL,185,141
W2 - P638,2638,BE,NULL,186,134
W2 - P639,2639,BE,NULL,110,75
W2 - P640,2640,BE,NULL,141,119
W2 - P641,2641,BE,NULL,109,80
Benton North,3001,BE,NULL,224,146
Benton South,3002,BE,NULL,165,98
Benton East,3003,BE,NULL,0,0
Legion,3101,BE,NULL,159,127
Kiona,3102,BE,NULL,277,180
Roza,3103,BE,NULL,0,0
Yakima(*),3104,BE,NULL,0,0
Demoss,3105,BE,NULL,10,12
Edgewater,3106,BE,NULL,150,78
Cherry,3107,BE,NULL,203,113
W3 - P500,3500,BE,NULL,34,23
W3 - P505,3505,BE,NULL,137,69
W3 - P510,3510,BE,NULL,85,51
W3-P511,3511,BE,NULL,19,6
W3 - P515,3515,BE,NULL,83,73
W3-P516,3516,BE,NULL,8,6
W3 - P520,3520,BE,NULL,78,27
W3 - P525,3525,BE,NULL,113,76
W3 - P530,3530,BE,NULL,99,61
W3 - P535,3535,BE,NULL,85,44
W3 - P540,3540,BE,NULL,162,109
W3 - P545,3545,BE,NULL,107,45
W3 - P550,3550,BE,NULL,154,166
W3 - P551,3551,BE,NULL,143,112
W3 - P552,3552,BE,NULL,171,127
W3 - P553,3553,BE,NULL,154,118
W3 - P555,3555,BE,NULL,143,87
W3 - P556,3556,BE,NULL,232,139
W3 - P557,3557,BE,NULL,178,136
W3 - P558,3558,BE,NULL,229,162
W3 - P559,3559,BE,NULL,208,160
W3 - P560,3560,BE,NULL,87,65
WR 1,4001,BE,NULL,99,62
WR 2,4002,BE,NULL,109,58
WR 3,4003,BE,NULL,74,65
WR 4,4004,BE,NULL,227,194
WR 5,4005,BE,NULL,80,40
WR 6,4006,BE,NULL,232,176
WR 7,4007,BE,NULL,162,210
WR 8,4008,BE,NULL,191,196
WR 9,4009,BE,NULL,117,116
WR 10,4010,BE,NULL,16,13
WR 11,4011,BE,NULL,135,159
WR12,4012,BE,NULL,194,175
WR13,4013,BE,NULL,135,98
WR14,4014,BE,NULL,192,218
WR15,4015,BE,NULL,134,125
