Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,BE,NULL,24927,27605
Hanford 4,96,BE,NULL,0,0
Hanford 3,97,BE,NULL,0,0
Hanford 2,98,BE,NULL,0,0
Hanford 1,99,BE,NULL,0,0
450,450,BE,NULL,146,170
455,455,BE,NULL,141,126
460,460,BE,NULL,135,144
465,465,BE,NULL,143,174
470,470,BE,NULL,105,117
Carley(*),1020,BE,NULL,0,0
Onion(*),1021,BE,NULL,0,0
Crow Butte,1022,BE,NULL,10,22
Horse Heaven,1023,BE,NULL,15,24
Columbia(*),1060,BE,NULL,0,0
Black Rock(*),1061,BE,NULL,0,0
Expansion(*),1090,BE,NULL,0,0
Salmon,1091,BE,NULL,14,57
Paterson,1240,BE,NULL,6,15
Roe(*),1241,BE,NULL,0,0
Rattlesnake,1290,BE,NULL,17,53
Ida,1291,BE,NULL,0,0
Ridge,1292,BE,NULL,0,0
Reese(*),1360,BE,NULL,0,0
Pearson,1362,BE,NULL,2,3
Sacagawea(*),1363,BE,NULL,0,0
Wheat,1364,BE,NULL,0,0
Tumble Weed,1365,BE,NULL,23,39
Cook,1400,BE,NULL,4,11
Dot,1402,BE,NULL,40,106
McBee(*),1403,BE,NULL,0,0
Weidle,1404,BE,NULL,20,33
Reata,1406,BE,NULL,140,123
Elk,1407,BE,NULL,0,0
Griffin,1408,BE,NULL,2,7
Goose Ridge,1409,BE,NULL,36,46
Cone,1412,BE,NULL,69,114
Vineyard(*),1413,BE,NULL,0,0
Sunny,1414,BE,NULL,23,52
Badger,1420,BE,NULL,80,168
Chandler,1422,BE,NULL,18,33
W1 - P645,1645,BE,NULL,46,21
W1 - P646,1646,BE,NULL,39,68
W1 - P650,1650,BE,NULL,148,212
W1 - P651,1651,BE,NULL,40,30
W1 - P655,1655,BE,NULL,61,130
W1 - P656,1656,BE,NULL,83,72
W1 - P657,1657,BE,NULL,112,129
W1 - P660,1660,BE,NULL,118,171
W1-P663,1663,BE,NULL,131,132
W1 - P664,1664,BE,NULL,235,273
W1 - P665,1665,BE,NULL,202,181
W1 - P667,1667,BE,NULL,78,64
W1 - P668,1668,BE,NULL,232,242
W1 - P669,1669,BE,NULL,96,94
W1 - P670,1670,BE,NULL,136,133
W1 - P674,1674,BE,NULL,100,123
W1 - P675,1675,BE,NULL,57,83
W1 - P676,1676,BE,NULL,198,205
W1 - P680,1680,BE,NULL,164,225
W1 - P681,1681,BE,NULL,122,162
W1 - P682,1682,BE,NULL,191,269
W1 - P683,1683,BE,NULL,140,155
W1 - P685,1685,BE,NULL,188,207
W1 - P686,1686,BE,NULL,161,179
W1 - P690,1690,BE,NULL,189,197
W1 - P691,1691,BE,NULL,19,31
Buena Vista,2401,BE,NULL,166,301
Prosser North,2403,BE,NULL,116,184
South,2404,BE,NULL,91,146
Riverside,2405,BE,NULL,119,205
Walnut Grove,2406,BE,NULL,75,129
Susie,2407,BE,NULL,7,30
Apricot,2408,BE,NULL,32,40
Bobbie,2409,BE,NULL,0,0
W2 - P560,2560,BE,NULL,97,88
W2 - P565,2565,BE,NULL,57,68
W2 - P570,2570,BE,NULL,101,149
W2-P574,2574,BE,NULL,65,101
W2 - P575,2575,BE,NULL,50,83
W2 - P580,2580,BE,NULL,106,88
W2 - P585,2585,BE,NULL,74,88
W2 - P590,2590,BE,NULL,99,102
W2 - P595,2595,BE,NULL,101,132
W2 - P600,2600,BE,NULL,78,78
W2 - P601,2601,BE,NULL,76,76
W2 - P605,2605,BE,NULL,112,113
W2 - P610,2610,BE,NULL,101,104
W2 - P615,2615,BE,NULL,39,50
W2 - P620,2620,BE,NULL,76,127
W2 - P625,2625,BE,NULL,166,141
W2 - P626,2626,BE,NULL,67,100
W2 - P630,2630,BE,NULL,126,143
W2 - P633,2633,BE,NULL,159,167
W2 - P634,2634,BE,NULL,182,206
W2 - P635,2635,BE,NULL,165,182
W2 - P636,2636,BE,NULL,124,190
W2 - P637,2637,BE,NULL,143,207
W2 - P638,2638,BE,NULL,150,187
W2 - P639,2639,BE,NULL,86,110
W2 - P640,2640,BE,NULL,103,181
W2 - P641,2641,BE,NULL,100,97
Benton North,3001,BE,NULL,139,241
Benton South,3002,BE,NULL,117,155
Benton East,3003,BE,NULL,0,0
Legion,3101,BE,NULL,120,189
Kiona,3102,BE,NULL,173,299
Roza,3103,BE,NULL,0,0
Yakima(*),3104,BE,NULL,0,0
Demoss,3105,BE,NULL,6,16
