Row Label,PrecinctCode,County,Registered Voters,Mary E. Fairhurst
W3 - P520,3520,BE,NULL,83
W3 - P525,3525,BE,NULL,121
W3 - P530,3530,BE,NULL,124
W3 - P535,3535,BE,NULL,93
W3 - P540,3540,BE,NULL,203
W3 - P545,3545,BE,NULL,113
W3 - P550,3550,BE,NULL,207
W3 - P551,3551,BE,NULL,190
W3 - P552,3552,BE,NULL,213
W3 - P553,3553,BE,NULL,195
W3 - P555,3555,BE,NULL,178
W3 - P556,3556,BE,NULL,271
W3 - P557,3557,BE,NULL,224
W3 - P558,3558,BE,NULL,281
W3 - P559,3559,BE,NULL,256
W3 - P560,3560,BE,NULL,101
WR 1,4001,BE,NULL,108
WR 2,4002,BE,NULL,125
WR 3,4003,BE,NULL,108
WR 4,4004,BE,NULL,268
WR 5,4005,BE,NULL,82
WR 6,4006,BE,NULL,265
WR 7,4007,BE,NULL,234
WR 8,4008,BE,NULL,261
WR 9,4009,BE,NULL,169
WR 10,4010,BE,NULL,17
WR 11,4011,BE,NULL,198
WR12,4012,BE,NULL,243
WR13,4013,BE,NULL,162
WR14,4014,BE,NULL,280
WR15,4015,BE,NULL,185
WR 16,4016,BE,NULL,147
WR 17,4017,BE,NULL,153
Enterprise,4101,BE,NULL,131
Harrington,4102,BE,NULL,244
Red Mountain,4103,BE,NULL,176
Cascade,5602,BE,NULL,181
Clements,5603,BE,NULL,38
Finley,5606,BE,NULL,293
Hawthorne,5608,BE,NULL,134
Hedges,5609,BE,NULL,152
Jewel,5613,BE,NULL,27
Kennewick Valley,5615,BE,NULL,193
Umatilla,5619,BE,NULL,89
Vista,5621,BE,NULL,95
Washington,5622,BE,NULL,77
Yellowstone,5623,BE,NULL,110
Oak,5624,BE,NULL,100
Celilo,5625,BE,NULL,229
Randy,5626,BE,NULL,72
El Rancho,5627,BE,NULL,287
Mills,5628,BE,NULL,253
Ivey,5629,BE,NULL,151
Canyon,5630,BE,NULL,197
Miller,5631,BE,NULL,1
Candy,5632,BE,NULL,5
French,5633,BE,NULL,26
Shockley,5634,BE,NULL,4
Liberty,5635,BE,NULL,10
Gage,5636,BE,NULL,4
Orchard,5637,BE,NULL,10
White Bluffs,5638,BE,NULL,270
(none),5639,BE,NULL,179
105,6105,BE,NULL,151
110,6110,BE,NULL,165
115,6115,BE,NULL,138
120,6120,BE,NULL,206
125,6125,BE,NULL,130
130,6130,BE,NULL,165
135,6135,BE,NULL,158
140,6140,BE,NULL,149
145,6145,BE,NULL,255
150,6150,BE,NULL,240
151,6151,BE,NULL,370
155,6155,BE,NULL,281
160,6160,BE,NULL,246
165,6165,BE,NULL,141
170,6170,BE,NULL,154
175,6175,BE,NULL,325
180,6180,BE,NULL,106
185,6185,BE,NULL,92
186,6186,BE,NULL,64
190,6190,BE,NULL,199
195,6195,BE,NULL,161
200,6200,BE,NULL,152
205,6205,BE,NULL,135
210,6210,BE,NULL,135
215,6215,BE,NULL,134
220,6220,BE,NULL,112
225,6225,BE,NULL,167
230,6230,BE,NULL,140
235,6235,BE,NULL,120
240,6240,BE,NULL,271
245,6245,BE,NULL,155
250,6250,BE,NULL,197
255,6255,BE,NULL,183
260,6260,BE,NULL,154
265,6265,BE,NULL,162
270,6270,BE,NULL,217
271,6271,BE,NULL,99
275,6275,BE,NULL,86
278,6278,BE,NULL,222
279,6279,BE,NULL,84
280,6280,BE,NULL,243
281,6281,BE,NULL,268
282,6282,BE,NULL,290
283,6283,BE,NULL,156
284,6284,BE,NULL,185
285,6285,BE,NULL,302
286,6286,BE,NULL,146
287,6287,BE,NULL,136
288,6288,BE,NULL,187
289,6289,BE,NULL,292
290,6290,BE,NULL,230
291,6291,BE,NULL,248
292,6292,BE,NULL,160
293,6293,BE,NULL,116
295,6295,BE,NULL,192
300,6300,BE,NULL,187
301,6301,BE,NULL,192
305,6305,BE,NULL,174
310,6310,BE,NULL,214
311,6311,BE,NULL,0
315,6315,BE,NULL,321
316,6316,BE,NULL,0
320,6320,BE,NULL,265
