Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,BE,NULL,29521,23801
Hanford 4,96,BE,NULL,0,0
Hanford 3,97,BE,NULL,0,0
Hanford 2,98,BE,NULL,0,0
Hanford 1,99,BE,NULL,0,0
450,450,BE,NULL,179,144
455,455,BE,NULL,134,139
460,460,BE,NULL,135,147
465,465,BE,NULL,163,157
470,470,BE,NULL,104,116
Carley(*),1020,BE,NULL,0,0
Onion(*),1021,BE,NULL,0,0
Crow Butte,1022,BE,NULL,27,9
Horse Heaven,1023,BE,NULL,27,12
Columbia,1060,BE,NULL,2,2
Black Rock(*),1061,BE,NULL,0,0
Expansion(*),1090,BE,NULL,0,0
Salmon,1091,BE,NULL,49,24
Paterson,1240,BE,NULL,14,7
Roe,1241,BE,NULL,13,5
Rattlesnake,1290,BE,NULL,49,23
Ida,1291,BE,NULL,0,0
Ridge,1292,BE,NULL,0,0
Reese,1360,BE,NULL,29,11
Pearson,1362,BE,NULL,3,2
Sacagawea(*),1363,BE,NULL,0,0
Wheat,1364,BE,NULL,0,0
Tumble Weed,1365,BE,NULL,42,19
Cook,1400,BE,NULL,13,3
Dot,1402,BE,NULL,102,46
McBee(*),1403,BE,NULL,0,0
Weidle,1404,BE,NULL,33,19
Reata,1406,BE,NULL,146,116
Elk,1407,BE,NULL,0,0
Griffin,1408,BE,NULL,4,5
Goose Ridge,1409,BE,NULL,49,32
Cone,1412,BE,NULL,141,54
Vineyard(*),1413,BE,NULL,0,0
Sunny,1414,BE,NULL,47,30
Badger,1420,BE,NULL,154,100
Chandler,1422,BE,NULL,26,24
W1 - P645,1645,BE,NULL,34,34
W1 - P646,1646,BE,NULL,65,43
W1 - P650,1650,BE,NULL,238,123
W1 - P651,1651,BE,NULL,44,35
W1 - P655,1655,BE,NULL,128,63
W1 - P656,1656,BE,NULL,90,67
W1 - P657,1657,BE,NULL,152,98
W1 - P660,1660,BE,NULL,177,114
W1-P663,1663,BE,NULL,158,112
W1 - P664,1664,BE,NULL,276,240
W1 - P665,1665,BE,NULL,205,178
W1 - P667,1667,BE,NULL,75,67
W1 - P668,1668,BE,NULL,234,242
W1 - P669,1669,BE,NULL,116,79
W1 - P670,1670,BE,NULL,156,112
W1 - P674,1674,BE,NULL,139,92
W1 - P675,1675,BE,NULL,80,60
W1 - P676,1676,BE,NULL,216,188
W1 - P680,1680,BE,NULL,251,145
W1 - P681,1681,BE,NULL,145,156
W1 - P682,1682,BE,NULL,235,230
W1 - P683,1683,BE,NULL,131,164
W1 - P685,1685,BE,NULL,211,190
W1 - P686,1686,BE,NULL,202,146
W1 - P690,1690,BE,NULL,179,215
W1 - P691,1691,BE,NULL,33,17
Buena Vista,2401,BE,NULL,283,188
Prosser North,2403,BE,NULL,192,111
South,2404,BE,NULL,153,83
Riverside,2405,BE,NULL,203,120
Walnut Grove,2406,BE,NULL,124,85
Susie,2407,BE,NULL,26,12
Apricot,2408,BE,NULL,43,30
Bobbie,2409,BE,NULL,0,0
W2 - P560,2560,BE,NULL,109,79
W2 - P565,2565,BE,NULL,87,41
W2 - P570,2570,BE,NULL,136,116
W2-P574,2574,BE,NULL,87,75
W2 - P575,2575,BE,NULL,81,55
W2 - P580,2580,BE,NULL,98,94
W2 - P585,2585,BE,NULL,75,91
W2 - P590,2590,BE,NULL,120,90
W2 - P595,2595,BE,NULL,143,96
W2 - P600,2600,BE,NULL,93,67
W2 - P601,2601,BE,NULL,85,68
W2 - P605,2605,BE,NULL,128,101
W2 - P610,2610,BE,NULL,113,94
W2 - P615,2615,BE,NULL,58,33
W2 - P620,2620,BE,NULL,141,67
W2 - P625,2625,BE,NULL,159,151
W2 - P626,2626,BE,NULL,115,51
W2 - P630,2630,BE,NULL,151,120
W2 - P633,2633,BE,NULL,141,183
W2 - P634,2634,BE,NULL,176,229
W2 - P635,2635,BE,NULL,203,149
W2 - P636,2636,BE,NULL,149,161
W2 - P637,2637,BE,NULL,175,185
W2 - P638,2638,BE,NULL,195,153
W2 - P639,2639,BE,NULL,114,84
W2 - P640,2640,BE,NULL,152,140
W2 - P641,2641,BE,NULL,90,106
Benton North,3001,BE,NULL,243,143
Benton South,3002,BE,NULL,192,86
Benton East,3003,BE,NULL,0,0
Legion,3101,BE,NULL,195,114
Kiona,3102,BE,NULL,334,147
Roza,3103,BE,NULL,0,0
Yakima(*),3104,BE,NULL,0,0
Demoss,3105,BE,NULL,17,5
Edgewater,3106,BE,NULL,158,87
Cherry,3107,BE,NULL,221,113
W3 - P500,3500,BE,NULL,23,40
W3 - P505,3505,BE,NULL,112,102
W3 - P510,3510,BE,NULL,83,59
W3-P511,3511,BE,NULL,13,13
W3 - P515,3515,BE,NULL,114,51
W3-P516,3516,BE,NULL,6,9
W3 - P520,3520,BE,NULL,59,51
W3 - P525,3525,BE,NULL,111,91
W3 - P530,3530,BE,NULL,108,55
W3 - P535,3535,BE,NULL,83,53
W3 - P540,3540,BE,NULL,157,128
W3 - P545,3545,BE,NULL,106,56
W3 - P550,3550,BE,NULL,189,143
W3 - P551,3551,BE,NULL,166,106
W3 - P552,3552,BE,NULL,212,106
W3 - P553,3553,BE,NULL,150,130
W3 - P555,3555,BE,NULL,142,105
W3 - P556,3556,BE,NULL,216,175
W3 - P557,3557,BE,NULL,224,125
W3 - P558,3558,BE,NULL,288,131
W3 - P559,3559,BE,NULL,228,158
W3 - P560,3560,BE,NULL,88,80
WR 1,4001,BE,NULL,111,63
WR 2,4002,BE,NULL,121,55
WR 3,4003,BE,NULL,104,39
WR 4,4004,BE,NULL,263,169
WR 5,4005,BE,NULL,90,33
WR 6,4006,BE,NULL,249,188
WR 7,4007,BE,NULL,243,174
WR 8,4008,BE,NULL,225,185
WR 9,4009,BE,NULL,123,129
WR 10,4010,BE,NULL,22,9
WR 11,4011,BE,NULL,197,122
WR12,4012,BE,NULL,236,156
WR13,4013,BE,NULL,144,91
WR14,4014,BE,NULL,261,177
WR15,4015,BE,NULL,168,99
WR 16,4016,BE,NULL,134,72
